contract_id,criterion,description,label
         3537059,Cena,Dodávka kamier vrátane príslušenstva a osvetľovacej techniky vrátane súvisiacih služieb v súlade s opisom predmetu zákazky v zmysle prílohy č. 6 súťažných podkladov.,Videozariadenia
         3537061,Cena,"Predmetom tejto časti zákazky je preložka priechodu pre chodcov, ktorý sa nachádza za križovatkou Bratislavská Žabinská Zlatovská. Nový priechod je navrhnutý za križovatkou smer Bratislava. Šírka priechodu je navrhnutá 3 m. Napoj",Stavebné práce na stavbe chodníkov
         3537062,Cena,"Navrhnutý mobiliár kvetináče rôznych veľkostí pre výsadbu stromov, krov, okrasných tráv a kvetov, lavičky, smetné nádoby, cyklostojany budú osadené po celej dĺžke Palackého ulice, od križovatky pri hoteli Elizabeth, až po kri",Koše
         3537063,Cena,"Sadové úpravy navrhnuté na Palackého ulici (od križovatky pri hoteli Elizabeth, až po križovatku Palackého x Kniežaťa Pribinu) budú realizované len do kvetináčov, teda vo forme mobilnej vegetácie. Z dôvodu zabezpečenia čo najvh",Výsadba stromov
         3537065,Cena,Podrobný opis predmetu zákazky je uvedený v súťažných podkladoch,Školský nábytok
         3537066,Cena,Podrobný opis predmetu zákazky je uvedený v súťažných podkladoch,Učebné pomôcky a zariadenia
         3537067,Cena,Podrobný opis predmetu zákazky je uvedený v súťažných podkladoch,Počítačové zariadenia a spotrebný materiál
         3537069,Cena,"Predmetom riešenia stavby ,,Zimný štadión rekonštrukcia strojovne chladenia a ľadovej plochy,, je rekonštrukcia strojovne chladenia s výmenou kompresorov za chladiacu jednotku s využitím odpadného tepla, expanznej nádoby s čerpadlam",Stavebné práce na objektoch zariadení na zimné športy
         3537070,Cena,"Jednotlivé stupne negatívne ovplyvňujú voľnú migráciu rybného a akvatického spoločenstva. V snahe odstrániť tento
nepriaznivý vplyv v záujme dosiahnutia environmentálnych cieľov a dobrého stavu vôd je nevyhnutné vybudovanie
",Stavebné práce na priepadoch/prepadových hatiach
         3537071,Cena,Verejný obstarávateľ zriaďuje dynamický nákupný systém (ďalej len DNS) s cieľom vyhlasovať v ňom zákazky na nákup ochranných osobných pracovných pomôcok v súvislosti s existujúcou pandemickou situáciou na zabezpečenie preve,Zdravotnícky spotrebný materiál
         3537072,Cena,"Úprava povrchov miestnych komunikácií na uliciach 1. mája, Kukučínova, Mocsáryho. Biskupická, Farská lúka a na mestskom cintoríne",Stavebné práce
         3537073,Cena,Predmetom zákazky sú stavebné práce revitalizácie národnej kultúrnej pamiatky Budova Umeleckej Besedy Slovenskej a výstavby nového multifunkčného pavilónu. Presný rozsah stavebných prác pre predmet zákazky je uvedený v projektov,Stavebné práce
         3537074,Cena,"Predmetom zákazky je :
1. Realizácia stavebných prác na oprave mosta podľa schválenej projektovej dokumentácie.
2. Porealizačné geodetické práce počas realizácie a porealizačné zameranie a spracovanie dokumentácie skutočného",Stavebné práce
         3537107,Cena,"Analyzátor CNSH na stanovenie prvkov C, H, N v spaľovacej peci do minimálnej teploty 1000 °C s navážkou vzoriek od 100 mg do 250 mg vo vzorkách organického pôvodu, pôdnych vzorkách a palivách. Pre stanovenie obsahu síry sa požaduje",Chemické analyzátory
         3537112,Cena,"Odborné prehliadky, odborné skúšky, servis a generálne opravy zdvíhacích zariadení podľa kvantitatívnej a kvalitatívnej špecifikácie uvedenej v súťažných podkladoch.",Opravy a údržba výťahov
         3537113,Cena,"Zámerom je riešené územie využiť na polyfunkčný priestor trávenia voľného času pre šport, hry a krátkodobý oddych obyvateľov okolitých obytných blokov. 
Celkové riešenie vychádza z požiadaviek na vytvorenie podmienok pre h",Stavebné práce
         3537114,Cena,"Zámerom investora je zlepšiť tepelnotechnické vlastnosti a tepelnú bilanciu objektov, a rekonštrukciou zmodernizovať a skvalitniť priestory základnej školy a jedálne.

Úpravy sa budú týkať obvodového plášťa budovy vrátane n",Stavebné práce
         3537115,Cena,Navrhované Kreatívne centrum SPU je riešené ako rekonštrukcia nedokončenej a nevyužívanej časti objektu Slovenská poľnohospodárska knižnica SPU v Nitre. Časť tohto objektu bola skolaudovaná po rekonštrukcii výrobného objektu a,Stavebné práce
         3537117,Cena,"Predmetom zákazky je II. etapa reštaurátorských prác na fasáde Dominikánskeho kostola v Košiciach.
a) Reštaurovanie východného polygonálneho uzáveru svätyne a južnej steny svätyne
b) Reštaurovanie južnej fasády lode kostola",Reštaurovanie
         3537118,Cena,"Predmet zákazky je riešený v projektovej dokumentácii pre stavebné povolenie a realizáciu stavby Chodník a cyklochodník na Ulici Veterná, spracovanej spoločnosťou DAQE Slovakia s.r.o., Žilina v 11/2017 a projektovej dokumentácii pre",Stavebné práce
         3537119,Cena,"Predmetom zákazky je vyrobenie, dodanie a schválenie na prevádzku 11 ks nových plne nízkopodlažných dvojnápravových trolejbusov dĺžkovej kategórie 12 metrov s kapacitou aspoň 70 cestujúcich (pri 5 os./m2). Sú určené pre ťažkú",Trolejbusy
         3537120,Cena,"Predmetom stavebných prác je vybudovanie navrhovaných kanalizačných zberačov, ich vetiev, kanalizačných zaústení
(s postupne dobudovanými kanalizačnými prípojkami) a s vybudovaním navrhovaných ČOV1 a ČOV2 (areál ZŠ), ktorým",Stavebné práce na stavbe potrubných vedení vody a kanalizácie
         3537121,Cena,"Predmetom zákazky je vyrobenie, dodanie a schválenie na prevádzku 16 ks nových plne nízkopodlažných štvornápravových dvojkĺbových trolejbusov dĺžkovej kategórie 24 metrov s kapacitou aspoň 160 cestujúcich (pri 5 os. /m2), určen",Trolejbusy
         3537122,Cena,"Rekonštrukcia, modernizácia a zateplenie strechy hlavnej ubytovacej budovy SO-01 je navrhnuté za účelom odstránenia porúch a deformácií strešného plášťa, celkového zlepšenia tepelnoizolačných vlastností strešných a stropnýc",Stavebné práce na stavbe budov určených pre sociálne služby
         3537123,Cena,"Predmetom časti č. 1 predmetu zákazky je dodávka liekov pre biologickú liečbu pacientov Inflectra na obdobie 12 mesiacov odo dňa nadobudnutia účinnosti Rámcovej dohody, resp. do vyčerpania finančného limitu, ktorý má na tento úč",Antineoplastické a imunomodulačné činidlá
         3537124,Cena,"Predmetom časti č. 1 predmetu zákazky je dodávka liekov pre biologickú liečbu pacientov Remicade na obdobie 12 mesiacov odo dňa nadobudnutia účinnosti Rámcovej dohody, resp. do vyčerpania finančného limitu, ktorý má na tento úče",Antineoplastické a imunomodulačné činidlá
         3537125,Cena,"Predmetom časti č. 1 predmetu zákazky je dodávka liekov pre biologickú liečbu pacientov Remsima na obdobie 12 mesiacov odo dňa nadobudnutia účinnosti Rámcovej dohody, resp. do vyčerpania finančného limitu, ktorý má na tento účel",Antineoplastické a imunomodulačné činidlá
         3537126,Cena,"Predmetom zákazky je vyrobenie, dodanie a schválenie na prevádzku 23 ks nových plne nízkopodlažných trojnápravových kĺbových trolejbusov dĺžkovej kategórie 18 metrov s kapacitou aspoň 115 cestujúcich (pri 5 os./m2), určených pr",Trolejbusy
         3537127,Cena,"Dodávka: 5 osé CNC drevoobrábacie centrum s 2 osou hlavou, softvér k 5-osému CNC drevoobrábaciemu centru s 2-osou hlavou, kartáčovací stroj, hobľovačka, sušiareň reziva a multifunkčný lis 
.",Obrábacie stroje
         3537128,Cena,"Predmetom zákazky je poskytnutie služieb v oblasti personálneho auditu pre Ministerstvo investícií, regionálneho rozvoja a informatizácie Slovenskej republiky. Personálny audit bude prebiehať na jednotlivých pracoviskách verejného ob",Poradenské služby pre riadenie ľudských zdrojov
         3537129,Cena,"Novostavba materskej školy v obci Batizovce:
- Projektová dokumentácia obsahuje dva stavebné objekty - SO 01 Novostavba a SO 02 Spevnená plocha. Objekt SO 01 Novostavba je to nový objekt materskej školy v Batizovciach postavený vedľa t",Stavebné práce
         3537130,Cena,"Predmetom zákazky je dodávka skenerov pre 3D skenovanie a spracovanie dát. Jedná sa o špecializovanú techniku
podľa špecifikácií uvedených v súťažných podkladoch.",Príslušenstvo pre skenery
         3537131,Cena,"Predmetom zákazky je dodávka fotografickej, osvetľovacej a kamerovej techniky pre fotogrametriu a robotických a elektromechanických prístrojov pre 3D skenovanie. Jedná sa o špecializovanú techniku podľa špecifikácií uvedených v sú",Digitálne fotoaparáty
         3537132,Cena,Predmetom zákazky je dodávka hardvérového a softvérového vybavenia pre 3D skenovanie a spracovanie dát. Jedná sa o špecializovanú techniku a softvér podľa špecifikácií uvedených v súťažných podkladoch.,Prenosné počítače
         3537133,Cena,"Predmetom zákazky je vypracovanie samostatných projektových dokumentácií pre vydanie stavebného povolenia v podrobnosti realizačného projektu stavby.
Mestská cyklistická trasa Hušták Kráľová, Vetva A
Mestská cyklistická trasa",Inžinierske projektovanie
         3537136,Cena,"Predmetom zákazky sú všetky aktivity a činnosti súvisiace s projektovými prácami, ktoré budú zahŕňať obstaranie projektovej dokumentácie pre vydanie územného rozhodnutia na vodovod a kanalizáciu pre Zbojskú dolinu.",Architektonické a súvisiace služby
         3537137,Cena,"Predmetom zákazky je komplexné zhotovenie diela, Zariadenia pre seniorov s kapacitou 40 lôžok a príslušnej potrebnej technickej vybavenosti podľa § 6 ods. 1 písm. a) c) zákona č. 150/ 2013 Z. z. o Štátnom fonde rozvoja bývania (ďa",Stavebné práce
         3537138,Cena,Predmetom zákazky s názvom Zabezpečenie stráženia areálu TIP Lužianky Expedičné koľajisko je poskytovanie strážnej služby pre vybrané objekty obstarávateľa s cieľom zabezpečiť komplexnú ochranu objektu a majetku proti kráde,Bezpečnostné služby
         3537139,Cena,"Predmet zákazky je definovaný projektom stavby (dokumentácia pre zmenu stavby pred dokončením): ""Prestavba a stavebné úpravy objektov A a B na Kolonke so zmenou účelu užívania na bytové domy"", ktorý vypracoval Bellušove ateliéry,",Stavebné práce na objektoch viacbytových budov
         3537140,Cena,"Predmetom zákazky je dodávka spotrebného laboratórneho materiálu v nasledovných častiach:
1) Základná laboratórna chémia

Bližšie informácie ohľadom predmetu zákazky sú súčasťou súťažných podkladov.","Chemické prvky, anorganické kyseliny a zlúčeniny"
         3537141,Cena,"Predmetom zákazky je dodávka spotrebného laboratórneho materiálu v nasledovných častiach:
2) Laboratórny plastový spotrebný materiál

Bližšie informácie ohľadom predmetu zákazky sú súčasťou súťažných podkladov.",Laboratórne pipety a príslušenstvo
         3537142,Cena,"Predmetom zákazky je dodávka spotrebného laboratórneho materiálu v nasledovných častiach:
3) Laboratórne komerčné súpravy na špeciálne biomedicínske aplikácie

Bližšie informácie ohľadom predmetu zákazky sú súčasťou s",Systémy klinickej chémie
         3537143,Cena,"Technické riešenie projektu vychádzalo zo zadania mesta zrealizovať komplexnú rekonštrukciu verejného
osvetlenia, pri ktorej budú v maximálnej možnej miere využité technické poznatky z oblasti úspor, hospodárnosti
prevádzky a ",Elektroinštalačné práce
         3537144,Cena,Podrobne uvedené v súťažných podkladoch.,Dezinfekčné prostriedky
         3537145,Cena,Podrobne uvedené v súťažných podkladoch.,Dezinfekčné prostriedky
         3537146,Cena,Podrobne uvedené v súťažných podkladoch.,Dezinfekčné prostriedky
         3537147,Cena,Podrobne uvedené v súťažných podkladoch.,Dezinfekčné prostriedky
         3537148,Cena,Podrobne uvedené v súťažných podkladoch.,Dezinfekčné prostriedky
         3537149,Cena,Podrobne uvedené v súťažných podkladoch.,Dezinfekčné prostriedky
         3537150,Cena,Podrobne uvedené v súťažných podkladoch.,Dezinfekčné prostriedky
         3537151,Cena,Podrobne uvedené v súťažných podkladoch.,Dezinfekčné prostriedky
         3537152,Cena,Podrobne uvedené v súťažných podkladoch.,Dezinfekčné prostriedky
         3537153,Cena,Podrobne uvedené v súťažných podkladoch.,Dezinfekčné prostriedky
         3537155,Cena,Podrobne uvedené v súťažných podkladoch.,Dezinfekčné prostriedky
         3537158,Cena,"Predmetom zákazky je nákup zásahovej obuvi pre príslušníkov Hasičského a Záchranného zboru Ministerstva vnútra Slovenskej republiky, na zdolávanie požiarov a mimoriadnych udalosti, dodanie tovaru do miesta dodania, vyloženie tovaru",Ochranná obuv
         3537159,Cena,"Predmetom zákazky je realizácia stavebných prác v rámci projektu ""Novostavba nájomných bytov, Obeckov"".
Podrobný popis stavebných prác je uvedený v Opise predmetu zákazky súťažných podkladov.",Stavebné práce na stavbe viacbytových budov a rodinných domov
         3537160,Cena,"Predmetom danej časti predmetu zákazky je dodávka nových nákladných motorových vozidiel kategórie O4, typ 1 v zmysle špecifikácie uvedenej v časti B.1 Opis predmetu zákazky a B.2 Obchodné podmienky dodania predmetu zákazky, súťa","Opravy, údržba a súvisiace služby pre vozidlá a príbuzné vybavenie"
         3537161,Cena,"Predmetom danej časti predmetu zákazky je dodávka nových nákladných motorových vozidiel kategórie O4, typ 4 v zmysle špecifikácie uvedenej v časti B.1 Opis predmetu zákazky a B.2 Obchodné podmienky dodania predmetu zákazky, súťa","Opravy, údržba a súvisiace služby pre vozidlá a príbuzné vybavenie"
         3537162,Cena,"Predmetom zákazky je zabezpečenie elektronických stravovacích kariet pre zamestnancov NKÚ SR v zmluvných stravovacích zariadeniach, supermarketoch, hypermarketoch a potravinách prevádzkovaných na území Slovenskej republiky akceptujú","Hotelové, reštauračné a maloobchodné služby"
